0.00000e+00 1.00000e+00 0.00000e+00
8.00000e-03 1.00000e+00 0.00000e+00
1.60000e-02 1.00000e+00 0.00000e+00
2.40000e-02 1.00000e+00 0.00000e+00
3.20000e-02 1.00000e+00 0.00000e+00
4.00000e-02 1.00000e+00 0.00000e+00
4.80000e-02 1.00000e+00 0.00000e+00
5.60000e-02 1.00000e+00 0.00000e+00
6.40000e-02 1.00000e+00 0.00000e+00
7.20000e-02 1.00000e+00 0.00000e+00
8.00000e-02 1.00000e+00 0.00000e+00
8.80000e-02 1.00000e+00 0.00000e+00
9.60000e-02 1.00000e+00 0.00000e+00
1.04000e-01 1.00000e+00 0.00000e+00
1.12000e-01 1.00000e+00 0.00000e+00
1.20000e-01 1.00000e+00 0.00000e+00
1.28000e-01 1.00000e+00 0.00000e+00
1.36000e-01 1.00000e+00 0.00000e+00
1.44000e-01 1.00000e+00 0.00000e+00
1.52000e-01 1.00000e+00 0.00000e+00
1.60000e-01 1.00000e+00 0.00000e+00
1.68000e-01 1.00000e+00 0.00000e+00
1.76000e-01 1.00000e+00 0.00000e+00
1.84000e-01 1.00000e+00 0.00000e+00
1.92000e-01 1.00000e+00 0.00000e+00
2.00000e-01 1.00000e+00 0.00000e+00
2.08000e-01 1.00000e+00 0.00000e+00
2.16000e-01 1.00000e+00 0.00000e+00
2.24000e-01 1.00000e+00 0.00000e+00
2.32000e-01 1.00000e+00 0.00000e+00
2.40000e-01 1.00000e+00 0.00000e+00
2.48000e-01 1.00000e+00 0.00000e+00
2.56000e-01 1.00000e+00 0.00000e+00
2.64000e-01 9.99494e-01 5.06035e-04
2.72000e-01 9.97059e-01 2.93167e-03
2.80000e-01 9.91328e-01 8.59034e-03
2.88000e-01 9.82097e-01 1.75647e-02
2.96000e-01 9.70080e-01 2.89877e-02
3.04000e-01 9.56168e-01 4.18475e-02
3.12000e-01 9.41054e-01 5.53769e-02
3.20000e-01 9.25191e-01 6.90820e-02
3.28000e-01 9.08858e-01 8.26636e-02
3.36000e-01 8.92226e-01 9.59436e-02
3.44000e-01 8.75395e-01 1.08815e-01
